"individual","DOB"
1,1950
2,1954
3,1958
4,1946
5,1986
6,1962
7,2005
8,1953
9,2010
10,1977
11,1984
12,1995
13,1971
14,1970
15,1960
16,2008
17,1945
18,1981
19,1954
20,2006
21,1963
22,1963
23,1944
24,1974
25,1972
26,1965
27,1941
28,1953
29,2006
30,2002
31,2005
32,1993
33,1964
34,2006
35,1942
36,1949
37,1951
38,1982
39,2009
40,1943
41,1945
42,1970
43,1941
44,1953
45,1987
46,1944
47,1999
48,1958
49,1990
50,1947
51,1941
52,1987
53,1945
54,1959
55,1995
56,1943
57,2005
58,1950
59,1999
60,1997
61,1987
62,1964
63,1957
64,1962
65,1973
66,2010
67,2013
68,1961
69,1952
70,2002
71,1970
72,1971
73,2010
74,1967
75,1960
76,1986
77,1985
78,1999
79,2009
80,2010
81,1943
82,1962
83,1999
84,2004
85,1971
86,1962
87,1971
88,1966
89,1978
90,1966
91,1958
92,2008
93,1973
94,1957
95,1989
96,1944
97,1967
98,1970
99,1966
100,1993
101,2005
102,2006
103,1991
104,1994
105,1977
106,1955
107,1991
108,2003
109,2009
110,2004
111,1995
112,1944
113,1992
114,1943
115,1976
116,1974
117,1990
118,2007
119,1951
120,1951
121,2005
122,2012
123,1947
124,1978
125,1995
126,1985
127,1955
128,1953
129,2006
130,2004
131,1982
132,1956
133,2004
134,1975
135,1979
136,1975
137,2006
138,1987
139,1999
140,1951
141,1970
142,1949
143,2001
144,1944
145,2000
146,1958
147,1947
148,1956
149,1963
150,1964
151,1963
152,1965
153,1971
154,1951
155,1941
156,1951
157,2012
158,1943
159,2012
160,1985
161,1957
162,1984
163,1983
164,1942
165,1986
166,1950
167,1972
168,2004
169,1946
170,1943
171,1962
172,1941
173,1981
174,1999
175,1945
176,1979
177,1984
178,1958
179,1953
180,1941
181,1962
182,1943
183,1960
184,1986
185,1985
186,2000
187,2002
188,1988
189,2002
190,2008
191,1947
192,1945
193,1978
194,1987
195,1993
196,2001
197,1983
198,1971
199,1981
200,1999
201,1998
202,2001
203,2011
204,1950
205,2008
206,1989
207,1964
208,1946
209,1958
210,1996
211,1947
212,1956
213,2008
214,1945
215,1992
216,1999
217,1951
218,1978
219,1998
220,1983
221,2000
222,1964
223,1997
224,2011
225,1976
226,1942
227,1996
228,1998
229,1982
230,1999
231,1971
232,2011
233,1963
234,1942
235,1953
236,1975
237,2008
238,1975
239,1963
240,1977
241,2003
242,1991
243,1964
244,1955
245,2002
246,2009
247,1999
248,1979
249,1994
250,1965
251,2009
252,2009
253,2005
254,1950
255,2005
256,2010
257,1992
258,2013
259,1977
260,2008
261,1993
262,2007
263,2002
264,2001
265,1998
266,1983
267,1951
268,1955
269,1967
270,2002
271,1949
272,1969
273,1950
274,1944
275,1986
276,2000
277,1980
278,1960
279,1977
280,1965
281,1955
282,1988
283,1973
284,2005
285,2005
286,2004
287,1992
288,1946
289,1970
290,2005
291,1977
292,1997
293,1959
294,1961
295,1965
296,1962
297,1953
298,1964
299,1982
300,2007
301,1996
302,1943
303,2002
304,1993
305,1979
306,2001
307,1975
308,1949
309,1977
310,1992
311,1981
312,1954
313,1991
314,1970
315,1963
316,1957
317,2006
318,1969
319,1995
320,1987
321,1948
322,1976
323,1998
324,1995
325,1973
326,2001
327,2003
328,1989
329,1949
330,1999
331,1986
332,1999
333,1970
334,1986
335,2012
336,1963
337,2006
338,1992
339,1995
340,1973
341,1994
342,1959
343,2007
344,1989
345,2006
346,1942
347,1962
348,2003
349,1947
350,2003
351,1973
352,1968
353,1948
354,1968
355,1973
356,2000
357,1941
358,2001
359,1971
360,1952
361,1985
362,1961
363,1971
364,1984
365,1967
366,1983
367,1955
368,1970
369,2007
370,1945
371,2007
372,1946
373,1947
374,2009
375,1976
376,1944
377,1983
378,1953
379,1955
380,2007
381,1986
382,2006
383,2007
384,2008
385,2000
386,1966
387,2010
388,1952
389,2002
390,1965
391,1993
392,1995
393,2011
394,1946
395,1995
396,2001
397,2000
398,1947
399,1970
400,1990
401,2009
402,2013
403,1988
404,1964
405,2011
406,1946
407,1975
408,1980
409,2007
410,1969
411,1956
412,1990
413,1945
414,1951
415,1990
416,1990
417,2008
418,1991
419,1990
420,2010
421,1973
422,1944
423,1981
424,1987
425,2012
426,1945
427,1985
428,2003
429,2005
430,1947
431,1975
432,1982
433,1985
434,2001
435,1963
436,1949
437,2007
438,1983
439,1988
440,1960
441,1997
442,1971
443,1997
444,1987
445,1988
446,1986
447,1983
448,1997
449,1977
450,1974
451,1955
452,1980
453,1949
454,1981
455,1943
456,1964
457,1976
458,1986
459,2005
460,1995
461,2011
462,1987
463,1953
464,1988
465,1981
466,1948
467,2008
468,1992
469,1981
470,1993
471,2000
472,1975
473,1944
474,1974
475,2002
476,1955
477,1973
478,1994
479,2007
480,1989
481,1975
482,1992
483,1997
484,1961
485,1989
486,1944
487,1976
488,1991
489,1995
490,1992
491,2002
492,1962
493,1968
494,1993
495,1995
496,1951
497,1941
498,1979
499,1945
500,1964
