"individual","DOB"
1,1944
2,1971
3,1944
4,1946
5,1975
6,1956
7,1950
8,1973
9,1964
10,1962
11,1955
12,1951
13,1974
14,1952
15,1945
16,1972
17,1943
18,1961
19,1946
20,1970
21,1953
22,1942
23,1968
24,1944
25,1959
26,1961
27,1941
28,1973
29,1961
30,1970
31,1967
32,1960
33,1953
34,1957
35,1944
36,1967
37,1970
38,1962
39,1951
40,1961
41,1959
42,1974
43,1957
44,1958
45,1965
46,1944
47,1941
48,1942
49,1949
50,1949
51,1941
52,1954
53,1963
54,1973
55,1943
56,1959
57,1943
58,1942
59,1949
60,1941
61,1953
62,1946
63,1943
64,1966
65,1969
66,1943
67,1954
68,1944
69,1959
70,1953
71,1958
72,1964
73,1944
74,1962
75,1961
76,1963
77,1952
78,1955
79,1974
80,1946
81,1958
82,1955
83,1960
84,1944
85,1953
86,1947
87,1951
88,1963
89,1952
90,1952
91,1952
92,1958
93,1965
94,1943
95,1944
96,1952
97,1955
98,1972
99,1954
100,1949
101,1962
102,1948
103,1953
104,1970
105,1954
106,1947
107,1954
108,1947
109,1959
110,1947
111,1969
112,1967
113,1969
114,1964
115,1961
116,1974
117,1948
118,1951
119,1969
120,1974
121,1959
122,1948
123,1952
124,1955
125,1975
126,1960
127,1961
128,1975
129,1941
130,1957
131,1956
132,1944
133,1941
134,1959
135,1944
136,1948
137,1962
138,1941
139,1974
140,1973
141,1974
142,1970
143,1941
144,1974
145,1945
146,1947
147,1957
148,1951
149,1974
150,1962
151,1961
152,1945
153,1965
154,1950
155,1972
156,1951
157,1942
158,1969
159,1966
160,1967
161,1944
162,1942
163,1975
164,1971
165,1971
166,1954
167,1965
168,1965
169,1965
170,1957
171,1948
172,1953
173,1954
174,1957
175,1958
176,1968
177,1941
178,1973
179,1945
180,1975
181,1962
182,1948
183,1968
184,1966
185,1951
186,1960
187,1965
188,1966
189,1960
190,1942
191,1964
192,1966
193,1967
194,1958
195,1946
196,1975
197,1950
198,1966
199,1954
200,1951
201,1944
202,1951
203,1966
204,1968
205,1961
206,1960
207,1955
208,1970
209,1962
210,1956
211,1948
212,1954
213,1948
214,1945
215,1964
216,1946
217,1946
218,1960
219,1952
220,1942
221,1957
222,1972
223,1944
224,1942
225,1965
226,1941
227,1960
228,1950
229,1969
230,1969
231,1958
232,1943
233,1947
234,1959
235,1950
236,1942
237,1944
238,1959
239,1948
240,1951
241,1960
242,1972
243,1949
244,1947
245,1956
246,1969
247,1966
248,1952
249,1949
250,1964
251,1948
252,1957
253,1964
254,1965
255,1948
256,1948
257,1954
258,1944
259,1974
260,1958
261,1958
262,1957
263,1951
264,1952
265,1945
266,1954
267,1968
268,1945
269,1941
270,1948
271,1961
272,1948
273,1943
274,1960
275,1975
276,1962
277,1941
278,1959
279,1962
280,1958
281,1943
282,1959
283,1957
284,1958
285,1972
286,1941
287,1949
288,1968
289,1945
290,1969
291,1949
292,1957
293,1955
294,1953
295,1960
296,1945
297,1944
298,1945
299,1971
300,1949
301,1943
302,1966
303,1970
304,1962
305,1945
306,1959
307,1949
308,1969
309,1947
310,1953
311,1950
312,1955
313,1967
314,1972
315,1948
316,1949
317,1967
318,1971
319,1973
320,1974
321,1969
322,1948
323,1947
324,1965
325,1951
326,1969
327,1950
328,1948
329,1974
330,1958
331,1950
332,1968
333,1965
334,1946
335,1970
336,1972
337,1942
338,1949
339,1972
340,1945
341,1956
342,1941
343,1956
344,1964
345,1965
346,1953
347,1969
348,1957
349,1949
350,1950
351,1948
352,1962
353,1975
354,1965
355,1961
356,1963
357,1946
358,1964
359,1951
360,1950
361,1943
362,1973
363,1954
364,1943
365,1971
366,1951
367,1966
368,1941
369,1965
370,1968
371,1960
372,1955
373,1963
374,1968
375,1969
376,1952
377,1969
378,1952
379,1962
380,1969
381,1961
382,1974
383,1952
384,1975
385,1964
386,1942
387,1956
388,1947
389,1970
390,1967
391,1950
392,1955
393,1969
394,1949
395,1946
396,1963
397,1960
398,1974
399,1945
400,1959
401,1972
402,1956
403,1959
404,1952
405,1964
406,1972
407,1949
408,1947
409,1948
410,1947
411,1946
412,1961
413,1957
414,1944
415,1971
416,1943
417,1945
418,1949
419,1971
420,1953
421,1969
422,1944
423,1959
424,1966
425,1947
426,1949
427,1957
428,1942
429,1963
430,1973
431,1965
432,1968
433,1971
434,1958
435,1975
436,1964
437,1950
438,1953
439,1972
440,1950
441,1942
442,1957
443,1941
444,1964
445,1954
446,1973
447,1974
448,1975
449,1958
450,1966
451,1954
452,1959
453,1965
454,1959
455,1966
456,1971
457,1964
458,1973
459,1970
460,1947
461,1960
462,1951
463,1971
464,1956
465,1955
466,1969
467,1946
468,1959
469,1944
470,1966
471,1944
472,1966
473,1964
474,1968
475,1946
476,1955
477,1974
478,1969
479,1949
480,1969
481,1944
482,1962
483,1963
484,1966
485,1967
486,1972
487,1947
488,1962
489,1950
490,1945
491,1973
492,1953
493,1975
494,1965
495,1969
496,1946
497,1975
498,1948
499,1956
500,1952
