"individual","DOB"
1,1994
2,1981
3,1971
4,1994
5,1974
6,1976
7,1982
8,1945
9,1981
10,1987
11,1981
12,1955
13,1947
14,1977
15,1995
16,1978
17,2000
18,1967
19,1951
20,1955
21,2001
22,2006
23,2000
24,1968
25,1963
26,1955
27,1973
28,1993
29,1955
30,1949
31,1974
32,1998
33,1965
34,1968
35,2013
36,2000
37,1955
38,1994
39,2010
40,2013
41,1990
42,1995
43,1983
44,1977
45,1995
46,2011
47,2003
48,1947
49,1969
50,1958
51,1958
52,1957
53,2009
54,1971
55,1967
56,1976
57,1971
58,1987
59,1957
60,1946
61,1992
62,1945
63,1941
64,1960
65,1945
66,1985
67,1968
68,1987
69,1958
70,1948
71,1966
72,1968
73,2010
74,1975
75,1943
76,2009
77,1990
78,1941
79,1969
80,1982
81,1966
82,1991
83,2001
84,1943
85,1979
86,2009
87,1941
88,1948
89,1992
90,1956
91,2005
92,1960
93,1962
94,1984
95,1946
96,1996
97,1947
98,1942
99,1971
100,1980
101,2002
102,2010
103,1998
104,2008
105,1960
106,1968
107,1945
108,1942
109,1947
110,1987
111,1982
112,1981
113,1988
114,1989
115,1977
116,1961
117,2005
118,1979
119,1980
120,1970
121,1945
122,1969
123,1984
124,1988
125,1998
126,1982
127,1973
128,1973
129,1974
130,1956
131,1947
132,1941
133,1947
134,1985
135,1956
136,1977
137,1970
138,1985
139,1991
140,1962
141,1994
142,1980
143,1971
144,2008
145,2005
146,1996
147,1952
148,1957
149,1961
150,1959
151,2005
152,1950
153,1972
154,2003
155,2007
156,1942
157,1951
158,1948
159,1954
160,1942
161,2006
162,2009
163,1988
164,1975
165,2004
166,1985
167,1971
168,2001
169,1982
170,1986
171,2004
172,2002
173,1973
174,1958
175,1966
176,1984
177,1983
178,1949
179,1994
180,1991
181,1988
182,1994
183,1997
184,2012
185,1941
186,1961
187,2004
188,1991
189,1950
190,1959
191,1943
192,2012
193,1941
194,1997
195,1996
196,1988
197,2010
198,2012
199,1945
200,1947
201,1979
202,1968
203,1997
204,2007
205,1963
206,1969
207,2009
208,2012
209,1993
210,1974
211,1945
212,1966
213,2012
214,1942
215,1975
216,1978
217,2003
218,2007
219,1985
220,1991
221,1950
222,1975
223,2009
224,1980
225,1962
226,2002
227,1962
228,2009
229,1969
230,1982
231,1987
232,2004
233,2003
234,1942
235,1949
236,1942
237,1966
238,1974
239,1974
240,2006
241,1983
242,2012
243,1961
244,1987
245,1967
246,1959
247,1983
248,1986
249,1969
250,1949
251,1992
252,1947
253,1981
254,1998
255,2004
256,1997
257,1995
258,1964
259,2008
260,1953
261,1959
262,1949
263,1987
264,1993
265,2013
266,1948
267,1978
268,1990
269,1986
270,2007
271,1999
272,1960
273,1954
274,1982
275,1978
276,1995
277,2005
278,1975
279,1965
280,1969
281,1979
282,1952
283,1995
284,1943
285,1948
286,2004
287,1997
288,1964
289,1974
290,1993
291,1977
292,1973
293,1947
294,2013
295,2003
296,1994
297,1999
298,1954
299,1960
300,2010
301,1955
302,2002
303,1954
304,1981
305,1949
306,1959
307,1983
308,1975
309,2011
310,1951
311,1942
312,1987
313,1970
314,2005
315,1972
316,1991
317,1974
318,1987
319,1998
320,1973
321,1999
322,1958
323,2000
324,1981
325,2009
326,1941
327,1959
328,2003
329,1994
330,2004
331,2006
332,2008
333,2010
334,1978
335,1970
336,1959
337,1959
338,1977
339,1941
340,2003
341,1992
342,1944
343,1959
344,1989
345,1968
346,1964
347,1978
348,1952
349,1995
350,1979
351,1969
352,1982
353,1966
354,1976
355,1997
356,1941
357,1975
358,2007
359,1971
360,1997
361,2012
362,1995
363,1968
364,2009
365,2012
366,1999
367,1944
368,1958
369,1978
370,2005
371,1977
372,2003
373,1945
374,1970
375,1979
376,1953
377,1952
378,1961
379,1959
380,1984
381,1970
382,1959
383,2009
384,1991
385,1995
386,2012
387,2009
388,2010
389,1988
390,1999
391,1942
392,1948
393,2003
394,2013
395,1969
396,1968
397,1962
398,1944
399,1982
400,1997
401,1998
402,2010
403,1950
404,1980
405,1995
406,1969
407,1976
408,2007
409,1948
410,1943
411,2004
412,1942
413,1963
414,1985
415,1956
416,1943
417,1989
418,1988
419,1996
420,2002
421,1979
422,1988
423,1967
424,2009
425,1980
426,1995
427,1983
428,1946
429,1960
430,1973
431,1970
432,1962
433,1962
434,1961
435,1960
436,1987
437,1975
438,1952
439,1944
440,1969
441,1960
442,1968
443,1960
444,1952
445,1948
446,1977
447,1954
448,1985
449,1956
450,1995
451,1950
452,1989
453,1960
454,2012
455,1948
456,1992
457,1950
458,1944
459,2007
460,2012
461,1984
462,2003
463,1942
464,1960
465,1973
466,1997
467,2009
468,1945
469,1972
470,1977
471,1960
472,1988
473,1950
474,1987
475,1980
476,1972
477,1946
478,1960
479,1966
480,1963
481,1949
482,1998
483,1982
484,1980
485,1943
486,1966
487,2010
488,1974
489,1989
490,1944
491,2003
492,1941
493,1996
494,2002
495,1955
496,1996
497,1976
498,1999
499,1946
500,1981
