"individual","DOB"
1,1943
2,1949
3,1974
4,1956
5,1948
6,1979
7,1947
8,1969
9,1976
10,1977
11,1996
12,1948
13,1945
14,1942
15,1953
16,1997
17,1984
18,1988
19,1980
20,1971
21,2009
22,1948
23,1956
24,2011
25,1953
26,1980
27,1956
28,2013
29,2013
30,1975
31,1946
32,1989
33,1979
34,1967
35,1958
36,1941
37,1987
38,1972
39,1994
40,2007
41,2012
42,1968
43,1979
44,2000
45,1944
46,1999
47,1994
48,1969
49,1965
50,1952
51,1951
52,1964
53,1988
54,1991
55,2012
56,2006
57,2008
58,1959
59,1976
60,1978
61,1956
62,1965
63,1972
64,1972
65,2001
66,1955
67,1997
68,1945
69,2008
70,1963
71,1984
72,2003
73,1963
74,1967
75,1981
76,1981
77,1976
78,1960
79,1992
80,1986
81,1985
82,1961
83,2000
84,1976
85,1954
86,1993
87,1994
88,2011
89,1978
90,1957
91,2002
92,1997
93,1953
94,1945
95,1947
96,1996
97,1966
98,1964
99,1978
100,2008
101,1963
102,1956
103,1987
104,1941
105,2009
106,1967
107,1973
108,1982
109,1968
110,1991
111,1981
112,1969
113,1952
114,1975
115,1975
116,1995
117,2010
118,1949
119,1971
120,1998
121,2005
122,1958
123,1993
124,1971
125,1989
126,2009
127,1993
128,2000
129,1987
130,1996
131,1957
132,1961
133,1999
134,1973
135,2000
136,1945
137,1969
138,1982
139,1992
140,1951
141,1962
142,1990
143,1952
144,1998
145,2001
146,1941
147,1998
148,2008
149,1941
150,1955
151,1964
152,2004
153,1949
154,1993
155,2010
156,1944
157,2006
158,1997
159,1965
160,1993
161,1983
162,1975
163,2011
164,2011
165,1984
166,1991
167,1954
168,2006
169,1968
170,1974
171,1995
172,2008
173,1981
174,1999
175,1985
176,1960
177,1978
178,1953
179,1995
180,2012
181,1968
182,1965
183,2009
184,1947
185,1990
186,1981
187,1964
188,1955
189,1993
190,1949
191,1976
192,2002
193,1954
194,1979
195,2002
196,1970
197,1971
198,1990
199,1949
200,1946
201,2011
202,1970
203,1941
204,1951
205,2003
206,1980
207,1993
208,1984
209,1961
210,1961
211,2012
212,1969
213,1987
214,1951
215,1955
216,1978
217,1977
218,1990
219,1999
220,1959
221,2000
222,2005
223,1989
224,2004
225,1968
226,1975
227,1954
228,1990
229,1974
230,1975
231,1976
232,1959
233,1947
234,1979
235,1986
236,1974
237,1944
238,1995
239,1975
240,2011
241,2002
242,2000
243,1967
244,2003
245,1950
246,1967
247,1998
248,1967
249,2010
250,1952
