"individual","DOB"
1,1968
2,1959
3,1975
4,1949
5,1949
6,1951
7,1957
8,1966
9,1966
10,1956
11,1968
12,1947
13,1964
14,1974
15,1948
16,1955
17,1959
18,1941
19,1963
20,1974
21,1961
22,1948
23,1963
24,1973
25,1943
26,1957
27,1943
28,1973
29,1974
30,1957
31,1949
32,1963
33,1971
34,1973
35,1942
36,1975
37,1943
38,1951
39,1949
40,1946
41,1945
42,1944
43,1942
44,1944
45,1959
46,1963
47,1943
48,1941
49,1953
50,1955
51,1957
52,1961
53,1960
54,1966
55,1953
56,1957
57,1952
58,1968
59,1948
60,1963
61,1943
62,1943
63,1963
64,1971
65,1963
66,1953
67,1954
68,1964
69,1973
70,1945
71,1958
72,1955
73,1953
74,1948
75,1952
76,1945
77,1967
78,1973
79,1945
80,1965
81,1951
82,1950
83,1969
84,1970
85,1959
86,1942
87,1968
88,1974
89,1959
90,1964
91,1953
92,1945
93,1945
94,1952
95,1960
96,1956
97,1968
98,1951
99,1965
100,1962
101,1958
102,1970
103,1959
104,1958
105,1957
106,1971
107,1974
108,1961
109,1943
110,1971
111,1954
112,1958
113,1954
114,1946
115,1963
116,1951
117,1964
118,1963
119,1943
120,1942
121,1953
122,1967
123,1971
124,1944
125,1971
126,1962
127,1942
128,1960
129,1951
130,1945
131,1959
132,1975
133,1967
134,1959
135,1946
136,1947
137,1957
138,1946
139,1955
140,1944
141,1963
142,1944
143,1962
144,1941
145,1953
146,1952
147,1961
148,1942
149,1952
150,1965
151,1953
152,1942
153,1955
154,1953
155,1951
156,1969
157,1974
158,1953
159,1947
160,1948
161,1961
162,1957
163,1964
164,1965
165,1974
166,1970
167,1960
168,1951
169,1975
170,1971
171,1961
172,1947
173,1956
174,1964
175,1945
176,1942
177,1944
178,1966
179,1954
180,1956
181,1975
182,1943
183,1941
184,1975
185,1970
186,1961
187,1944
188,1953
189,1950
190,1960
191,1965
192,1964
193,1966
194,1944
195,1951
196,1958
197,1959
198,1975
199,1961
200,1947
201,1969
202,1960
203,1941
204,1957
205,1967
206,1950
207,1954
208,1973
209,1970
210,1947
211,1968
212,1961
213,1974
214,1960
215,1959
216,1964
217,1960
218,1967
219,1955
220,1961
221,1950
222,1973
223,1971
224,1968
225,1965
226,1944
227,1941
228,1947
229,1962
230,1958
231,1967
232,1972
233,1962
234,1957
235,1957
236,1963
237,1971
238,1964
239,1947
240,1941
241,1951
242,1950
243,1946
244,1950
245,1973
246,1946
247,1960
248,1948
249,1975
250,1958
